Date,User,Content
2022-06-30 22:56:23+00:00,https://twitter.com/ShamsCharania,"Rockets restricted free agent Jae'Sean Tate has agreed to a three-year, $22.1 million deal to return to Houston, his agents E.J. Kusnyer and Jordan Cornish of @beyond_am tell @TheAthletic @Stadium."
2022-06-30 22:25:23+00:00,https://twitter.com/ShamsCharania,"Free agent center Dewayne Dedmon has agreed to a two-year, $9 million deal to return to the Miami Heat, agents Mike Silverman and Brandon Grier of @steinbergsports tell @TheAthletic @Stadium."
2022-06-30 22:24:24+00:00,https://twitter.com/ShamsCharania,"Free agent Davon Reed has agreed to a two-year deal to return to the Denver Nuggets, sources tell @TheAthletic @Stadium."
2022-06-30 22:16:17+00:00,https://twitter.com/ShamsCharania,"Free agent guard Jevon Carter has agreed to a two-year deal to return to Milwaukee, sources tell @TheAthletic @Stadium."
2022-06-30 22:14:25+00:00,https://twitter.com/ShamsCharania,"Free agent Wesley Matthews has agreed to a one-year deal to return to the Milwaukee Bucks, sources tell @TheAthletic @Stadium."
2022-06-30 22:07:06+00:00,https://twitter.com/ShamsCharania,"Free agent Danuel House has agreed to a deal with the Philadelphia 76ers, sources tell @TheAthletic @Stadium."
2022-06-30 22:05:01+00:00,https://twitter.com/ShamsCharania,"Free agent Bobby Portis has agreed to a four-year, $49 million deal to return to the Milwaukee Bucks, sources tell @TheAthletic @Stadium. Deal includes a player option in Year 4."
2022-06-30 22:01:54+00:00,https://twitter.com/ShamsCharania,"Free agent PJ Tucker is finalizing a three-year, $33.2 million fully guaranteed deal with the Philadelphia 76ers, his agent Andre Buck (@andrebuck14) told @TheAthletic @Stadium."
2022-06-30 22:01:00+00:00,https://twitter.com/ShamsCharania,"Free agent Victor Oladipo has agreed to a one-year, $11 million deal to return to the Miami Heat, sources tell @TheAthletic @Stadium."
2022-06-30 22:00:57+00:00,https://twitter.com/ShamsCharania,"Free agent center Isaiah Hartenstein has agreed to a two-year, $16 million-plus deal with the New York Knicks, sources tell @TheAthletic @Stadium. Fully guaranteed deal for Hartenstein."
2022-06-30 22:00:45+00:00,https://twitter.com/ShamsCharania,"Free agent center DeAndre Jordan has agreed to a deal with the Denver Nuggets, sources tell @TheAthletic @Stadium."
2022-06-30 22:00:20+00:00,https://twitter.com/ShamsCharania,"Free agent Malik Monk is finalizing a deal with the Sacramento Kings, sources tell me and @sam_amick."
2022-06-30 22:00:11+00:00,https://twitter.com/ShamsCharania,"The Phoenix Suns and All-NBA guard Devin Booker are finalizing a four-year, $214 million supermax contract extension that he’s set to sign as soon as next week, sources tell @TheAthletic @Stadium. 

Booker will also be the cover athlete for NBA 2K23, per sources."
2022-06-30 22:00:07+00:00,https://twitter.com/ShamsCharania,"Two-time NBA MVP Nikola Jokic has agreed to a five-year, $264 million supermax contract extension with the Denver Nuggets, the richest deal in NBA history, sources tell @TheAthletic @Stadium. Fifth season (2027-28) will be a player option at $60M."
2022-06-30 21:02:28+00:00,https://twitter.com/ShamsCharania,"Free agent Jalen Brunson intends to sign a four-year, near $110M deal with the New York Knicks in free agency, sources tell @TheAthletic @Stadium. The Mavericks never received chance to make offer, sources said."
2022-06-30 18:50:38+00:00,https://twitter.com/ShamsCharania,"Utah is trading Royce O'Neale to Brooklyn for a first-round pick, sources tell @TheAthletic @Stadium."
